1.94167	7.48483	2.32436	9.80919
1.95	7.27803	2.5312	9.80923
1.95833	7.06688	2.74239	9.80927
1.96667	6.85201	2.95731	9.80932
1.975	6.63404	3.17532	9.80936
1.98333	6.41357	3.39583	9.8094
1.99167	6.19122	3.61822	9.80944
2	5.96756	3.84192	9.80948
2.00833	5.74316	4.06636	9.80952
2.01667	5.51856	4.29099	9.80956
2.025	5.2943	4.51529	9.80959
2.03333	5.07088	4.73874	9.80962
2.04167	4.84878	4.96087	9.80966
2.05	4.62847	5.18122	9.80969
2.05833	4.41037	5.39935	9.80972
2.06667	4.19489	5.61485	9.80974
2.075	3.98243	5.82734	9.80977
2.08333	3.77334	6.03645	9.80979
2.09167	3.56797	6.24184	9.80981
2.1	3.36662	6.44321	9.80983
2.10833	3.1696	6.64025	9.80985
2.11667	2.97716	6.83271	9.80987
2.125	2.78955	7.02034	9.80988
2.13333	2.607	7.2029	9.8099
2.14167	2.42972	7.38019	9.80991
2.15	2.25788	7.55204	9.80992
2.15833	2.09167	7.71826	9.80993
2.16667	1.93122	7.87872	9.80994
2.175	1.77668	8.03327	9.80995
2.18333	1.62816	8.18179	9.80996
2.19167	1.48577	8.32419	9.80996
2.2	1.34961	8.46036	9.80997
2.20833	1.21974	8.59023	9.80998
2.21667	1.09625	8.71373	9.80998
2.225	0.979185	8.8308	9.80998
2.23333	0.868605	8.94138	9.80999
2.24167	0.764549	9.04544	9.80999
2.25	0.667054	9.14294	9.80999
2.25833	0.576149	9.23384	9.80999
2.26667	0.491857	9.31814	9.80999
2.275	0.414197	9.3958	9.80999
2.28333	0.343184	9.46681	9.81
2.29167	0.278828	9.53117	9.81
2.3	0.22114	9.58886	9.81
2.30833	0.170124	9.63987	9.81
2.31667	0.125785	9.68421	9.81
2.325	0.0881254	9.72187	9.81
2.33333	0.0571472	9.75285	9.81
2.34167	0.0328514	9.77715	9.81
2.35	0.0152383	9.79476	9.81
2.35833	0.00430832	9.80569	9.81
2.36667	6.1337e-05	9.80994	9.81
2.375	0.00249742	9.8075	9.81
2.38333	0.0116166	9.79838	9.81
2.39167	0.0274187	9.78258	9.81
2.4	0.0499038	9.76009	9.81
2.40833	0.0790713	9.73093	9.81
2.41667	0.11492	9.69508	9.81
2.425	0.15745	9.65255	9.81
2.43333	0.206657	9.60334	9.81
2.44167	0.262538	9.54746	9.81
2.45	0.325087	9.48491	9.81
2.45833	0.394297	9.4157	9.80999
2.46667	0.470158	9.33984	9.80999
2.475	0.552654	9.25734	9.80999
2.48333	0.64177	9.16822	9.80999
2.49167	0.737482	9.07251	9.80999
2.5	0.839763	8.97022	9.80999
2.50833	0.948579	8.8614	9.80998
2.51667	1.06389	8.74609	9.80998
2.525	1.18565	8.62433	9.80998
2.53333	1.31379	8.49618	9.80997
2.54167	1.44826	8.36171	9.80997
2.55	1.58897	8.22099	9.80996
2.55833	1.73584	8.07411	9.80995
2.56667	1.88876	7.92119	9.80995
2.575	2.04762	7.76232	9.80994
2.58333	2.21228	7.59764	9.80993
2.59167	2.38261	7.4273	9.80991
2.6	2.55843	7.25147	9.8099
2.60833	2.73958	7.07031	9.80989
2.61667	2.92583	6.88404	9.80987
2.625	3.11699	6.69287	9.80986
2.63333	3.3128	6.49704	9.80984
2.64167	3.513	6.29682	9.80982
2.65	3.71731	6.09248	9.8098
2.65833	3.92543	5.88435	9.80977
2.66667	4.13701	5.67274	9.80975
2.675	4.3517	5.45802	9.80972
2.68333	4.56913	5.24056	9.80969
2.69167	4.78889	5.02077	9.80966
2.7	5.01055	4.79908	9.80963
2.70833	5.23366	4.57594	9.8096
2.71667	5.45774	4.35183	9.80957
2.725	5.68229	4.12723	9.80953
2.73333	5.9068	3.90269	9.80949
2.74167	6.13072	3.67873	9.80945
2.75	6.35348	3.45593	9.80941
2.75833	6.57452	3.23485	9.80937
2.76667	6.79323	3.0161	9.80933
2.775	7.009	2.80028	9.80929
2.78333	7.22122	2.58802	9.80924
2.79167	7.42926	2.37994	9.8092
2.8	7.63247	2.17668	9.80915
2.80833	7.83024	1.97887	9.80911
2.81667	8.0219	1.78716	9.80907
2.825	8.20685	1.60218	9.80902
2.83333	8.38444	1.42454	9.80898
2.84167	8.55407	1.25487	9.80894
2.85	8.71513	1.09377	9.8089
2.85833	8.86705	0.941805	9.80886
2.86667	9.00928	0.799543	9.80882
2.875	9.14128	0.66751	9.80879
2.88333	9.26255	0.546206	9.80876
2.89167	9.37263	0.436094	9.80873
2.9	9.47109	0.337604	9.8087
2.90833	9.55755	0.251121	9.80867
2.91667	9.63167	0.176987	9.80865
2.925	9.69314	0.1155	9.80864
2.93333	9.74172	0.0669067	9.80862
2.94167	9.77721	0.0314035	9.80861
2.95	9.79947	0.00913488	9.80861
2.95833	9.80841	0.000191692	9.8086
2.96667	9.804	0.00461043	9.80861
2.975	9.78624	0.022373	9.80861
2.98333	9.75521	0.0534071	9.80862
2.99167	9.71105	0.0975862	9.80863
3	9.65392	0.154731	9.80865
3.00833	9.58406	0.224612	9.80867
3.01667	9.50174	0.306948	9.80869
3.025	9.4073	0.401413	9.80872
3.03333	9.30111	0.507634	9.80874
3.04167	9.18358	0.625197	9.80878
